,cand_id,cand_name,votes,total,state,fips,pct
4957,ID18729,Scott Copeland,43,15687,ID,16065,0.002741123
4958,ID18731,Rocky De La Fuente,16,15687,ID,16065,0.001019953
4943,ID18718,Donald Trump,1184,1748,ID,16063,0.677345538
4944,ID18717,Hillary Clinton,360,1748,ID,16063,0.205949657
4945,ID18732,Evan McMullin,102,1748,ID,16063,0.058352403
4946,ID18728,Gary Johnson,54,1748,ID,16063,0.030892449
4947,ID18730,Darrell Castle,18,1748,ID,16063,0.010297483
4948,ID18733,Jill Stein,18,1748,ID,16063,0.010297483
4949,ID18729,Scott Copeland,6,1748,ID,16063,0.003432494
4950,ID18731,Rocky De La Fuente,6,1748,ID,16063,0.003432494
4935,ID18718,Donald Trump,1202,1590,ID,16061,0.755974843
4936,ID18717,Hillary Clinton,270,1590,ID,16061,0.169811321
4937,ID18728,Gary Johnson,62,1590,ID,16061,0.038993711
4938,ID18730,Darrell Castle,18,1590,ID,16061,0.011320755
4939,ID18732,Evan McMullin,17,1590,ID,16061,0.010691824
4940,ID18733,Jill Stein,13,1590,ID,16061,0.008176101
4941,ID18729,Scott Copeland,6,1590,ID,16061,0.003773585
4942,ID18731,Rocky De La Fuente,2,1590,ID,16061,0.001257862
4927,ID18718,Donald Trump,3011,4068,ID,16059,0.740167158
4928,ID18717,Hillary Clinton,733,4068,ID,16059,0.180186824
4929,ID18728,Gary Johnson,135,4068,ID,16059,0.033185841
4930,ID18732,Evan McMullin,114,4068,ID,16059,0.028023599
4931,ID18733,Jill Stein,31,4068,ID,16059,0.007620452
4932,ID18730,Darrell Castle,19,4068,ID,16059,0.0046706
4933,ID18729,Scott Copeland,16,4068,ID,16059,0.003933137
4934,ID18731,Rocky De La Fuente,9,4068,ID,16059,0.002212389
4919,ID18717,Hillary Clinton,8093,18146,ID,16057,0.445993607
4920,ID18718,Donald Trump,7255,18146,ID,16057,0.399812631
4921,ID18728,Gary Johnson,1197,18146,ID,16057,0.065964951
4922,ID18732,Evan McMullin,696,18146,ID,16057,0.03835556
4923,ID18733,Jill Stein,463,18146,ID,16057,0.025515265
4924,ID18730,Darrell Castle,320,18146,ID,16057,0.01763474
4925,ID18729,Scott Copeland,73,18146,ID,16057,0.004022925
4926,ID18731,Rocky De La Fuente,49,18146,ID,16057,0.00270032
4911,ID18718,Donald Trump,44449,66286,ID,16055,0.67056392
4912,ID18717,Hillary Clinton,16264,66286,ID,16055,0.245361011
4913,ID18728,Gary Johnson,2604,66286,ID,16055,0.039284313
4914,ID18732,Evan McMullin,1557,66286,ID,16055,0.023489123
4915,ID18733,Jill Stein,744,66286,ID,16055,0.01122409
4916,ID18730,Darrell Castle,372,66286,ID,16055,0.005612045
4917,ID18729,Scott Copeland,210,66286,ID,16055,0.00316809
4918,ID18731,Rocky De La Fuente,86,66286,ID,16055,0.001297408
4903,ID18718,Donald Trump,7347,10667,ID,16053,0.688759726
4904,ID18717,Hillary Clinton,2117,10667,ID,16053,0.198462548
4905,ID18732,Evan McMullin,647,10667,ID,16053,0.060654355
4906,ID18728,Gary Johnson,334,10667,ID,16053,0.031311522
4907,ID18733,Jill Stein,81,10667,ID,16053,0.007593513
4908,ID18730,Darrell Castle,70,10667,ID,16053,0.006562295
4909,ID18729,Scott Copeland,43,10667,ID,16053,0.004031124
4910,ID18731,Rocky De La Fuente,28,10667,ID,16053,0.002624918
4895,ID18718,Donald Trump,8436,11471,ID,16051,0.735419754
4896,ID18732,Evan McMullin,1560,11471,ID,16051,0.135995118
4897,ID18717,Hillary Clinton,976,11471,ID,16051,0.085084125
4898,ID18728,Gary Johnson,274,11471,ID,16051,0.023886322
4899,ID18730,Darrell Castle,101,11471,ID,16051,0.008804812
4900,ID18733,Jill Stein,55,11471,ID,16051,0.0047947
4901,ID18729,Scott Copeland,50,11471,ID,16051,0.004358818
4902,ID18731,Rocky De La Fuente,19,11471,ID,16051,0.001656351
4887,ID18718,Donald Trump,6441,8223,ID,16049,0.78329077
4888,ID18717,Hillary Clinton,1196,8223,ID,16049,0.145445701
4889,ID18728,Gary Johnson,249,8223,ID,16049,0.030280919
4890,ID18732,Evan McMullin,165,8223,ID,16049,0.020065669
4891,ID18730,Darrell Castle,57,8223,ID,16049,0.006931777
4892,ID18733,Jill Stein,52,8223,ID,16049,0.006323726
4893,ID18729,Scott Copeland,49,8223,ID,16049,0.005958896
4894,ID18731,Rocky De La Fuente,14,8223,ID,16049,0.001702542
4879,ID18718,Donald Trump,3743,5191,ID,16047,0.721055673
4880,ID18717,Hillary Clinton,930,5191,ID,16047,0.179156232
4881,ID18732,Evan McMullin,293,5191,ID,16047,0.056443845
4882,ID18728,Gary Johnson,110,5191,ID,16047,0.021190522
4883,ID18730,Darrell Castle,42,5191,ID,16047,0.008090927
4884,ID18733,Jill Stein,30,5191,ID,16047,0.005779233
4885,ID18729,Scott Copeland,27,5191,ID,16047,0.00520131
4886,ID18731,Rocky De La Fuente,16,5191,ID,16047,0.003082258
4871,ID18718,Donald Trump,5980,7952,ID,16045,0.752012072
4872,ID18717,Hillary Clinton,1229,7952,ID,16045,0.154552314
4873,ID18732,Evan McMullin,357,7952,ID,16045,0.044894366
4874,ID18728,Gary Johnson,241,7952,ID,16045,0.030306841
4875,ID18733,Jill Stein,57,7952,ID,16045,0.007168008
4876,ID18730,Darrell Castle,41,7952,ID,16045,0.005155936
4877,ID18729,Scott Copeland,30,7952,ID,16045,0.003772636
4878,ID18731,Rocky De La Fuente,17,7952,ID,16045,0.002137827
4863,ID18718,Donald Trump,4091,5714,ID,16043,0.715960798
4864,ID18732,Evan McMullin,751,5714,ID,16043,0.131431572
4865,ID18717,Hillary Clinton,651,5714,ID,16043,0.113930697
4866,ID18728,Gary Johnson,127,5714,ID,16043,0.022226111
4867,ID18730,Darrell Castle,36,5714,ID,16043,0.006300315
4868,ID18729,Scott Copeland,30,5714,ID,16043,0.005250263
4869,ID18733,Jill Stein,20,5714,ID,16043,0.003500175
4870,ID18731,Rocky De La Fuente,8,5714,ID,16043,0.00140007
4855,ID18718,Donald Trump,3901,5499,ID,16041,0.709401709
4856,ID18732,Evan McMullin,912,5499,ID,16041,0.165848336
4857,ID18717,Hillary Clinton,385,5499,ID,16041,0.07001273
4858,ID18728,Gary Johnson,117,5499,ID,16041,0.021276596
4859,ID18730,Darrell Castle,112,5499,ID,16041,0.02036734
4860,ID18729,Scott Copeland,38,5499,ID,16041,0.006910347
4861,ID18733,Jill Stein,30,5499,ID,16041,0.005455537
4862,ID18731,Rocky De La Fuente,4,5499,ID,16041,0.000727405
4847,ID18718,Donald Trump,5816,8519,ID,16039,0.682709238
4848,ID18717,Hillary Clinton,1814,8519,ID,16039,0.212935791
4849,ID18732,Evan McMullin,376,8519,ID,16039,0.044136636
4850,ID18728,Gary Johnson,332,8519,ID,16039,0.03897171
4851,ID18733,Jill Stein,77,8519,ID,16039,0.00903862
4852,ID18730,Darrell Castle,50,8519,ID,16039,0.005869233
4853,ID18729,Scott Copeland,33,8519,ID,16039,0.003873694
4854,ID18731,Rocky De La Fuente,21,8519,ID,16039,0.002465078
4839,ID18718,Donald Trump,1777,2413,ID,16037,0.736427683
4840,ID18717,Hillary Clinton,427,2413,ID,16037,0.176958143
4841,ID18732,Evan McMullin,82,2413,ID,16037,0.033982594
4842,ID18728,Gary Johnson,67,2413,ID,16037,0.027766266
4843,ID18733,Jill Stein,30,2413,ID,16037,0.012432656
4844,ID18730,Darrell Castle,12,2413,ID,16037,0.004973063
4845,ID18729,Scott Copeland,9,2413,ID,16037,0.003729797
4846,ID18731,Rocky De La Fuente,9,2413,ID,16037,0.003729797
4831,ID18718,Donald Trump,2852,3801,ID,16035,0.750328861
4832,ID18717,Hillary Clinton,704,3801,ID,16035,0.185214417
4833,ID18728,Gary Johnson,97,3801,ID,16035,0.0255196
4834,ID18732,Evan McMullin,72,3801,ID,16035,0.018942384
4835,ID18733,Jill Stein,38,3801,ID,16035,0.009997369
4836,ID18730,Darrell Castle,18,3801,ID,16035,0.004735596
4837,ID18731,Rocky De La Fuente,12,3801,ID,16035,0.003157064
4838,ID18729,Scott Copeland,8,3801,ID,16035,0.002104709
4823,ID18718,Donald Trump,203,283,ID,16033,0.717314488
4824,ID18717,Hillary Clinton,44,283,ID,16033,0.155477032
4825,ID18732,Evan McMullin,23,283,ID,16033,0.081272085
4826,ID18730,Darrell Castle,4,283,ID,16033,0.014134276
4827,ID18729,Scott Copeland,4,283,ID,16033,0.014134276
4828,ID18728,Gary Johnson,4,283,ID,16033,0.014134276
4829,ID18733,Jill Stein,1,283,ID,16033,0.003533569
4830,ID18731,Rocky De La Fuente,0,283,ID,16033,0
4815,ID18718,Donald Trump,5949,8178,ID,16031,0.727439472
4816,ID18717,Hillary Clinton,1036,8178,ID,16031,0.12668134
4817,ID18732,Evan McMullin,853,8178,ID,16031,0.104304231
4818,ID18728,Gary Johnson,202,8178,ID,16031,0.024700416
4819,ID18730,Darrell Castle,56,8178,ID,16031,0.00684764
4820,ID18733,Jill Stein,37,8178,ID,16031,0.004524334
4821,ID18729,Scott Copeland,28,8178,ID,16031,0.00342382
4822,ID18731,Rocky De La Fuente,17,8178,ID,16031,0.002078748
4807,ID18718,Donald Trump,2275,3035,ID,16029,0.749588138
4808,ID18732,Evan McMullin,372,3035,ID,16029,0.122570016
4809,ID18717,Hillary Clinton,271,3035,ID,16029,0.089291598
4810,ID18728,Gary Johnson,64,3035,ID,16029,0.021087315
4811,ID18730,Darrell Castle,20,3035,ID,16029,0.006589786
4812,ID18733,Jill Stein,15,3035,ID,16029,0.004942339
4813,ID18729,Scott Copeland,14,3035,ID,16029,0.00461285
4814,ID18731,Rocky De La Fuente,4,3035,ID,16029,0.001317957
4799,ID18718,Donald Trump,46755,72007,ID,16027,0.649311872
4800,ID18717,Hillary Clinton,16683,72007,ID,16027,0.231685808
4801,ID18732,Evan McMullin,4179,72007,ID,16027,0.058036024
4802,ID18728,Gary Johnson,2748,72007,ID,16027,0.038162956
4803,ID18733,Jill Stein,786,72007,ID,16027,0.010915605
4804,ID18730,Darrell Castle,426,72007,ID,16027,0.005916091
4805,ID18729,Scott Copeland,258,72007,ID,16027,0.003582985
4806,ID18731,Rocky De La Fuente,172,72007,ID,16027,0.002388657
4791,ID18718,Donald Trump,410,599,ID,16025,0.684474124
4792,ID18717,Hillary Clinton,110,599,ID,16025,0.183639399
4793,ID18732,Evan McMullin,33,599,ID,16025,0.05509182
4794,ID18728,Gary Johnson,23,599,ID,16025,0.038397329
4795,ID18733,Jill Stein,15,599,ID,16025,0.025041736
4796,ID18730,Darrell Castle,6,599,ID,16025,0.010016694
4797,ID18729,Scott Copeland,2,599,ID,16025,0.003338898
4798,ID18731,Rocky De La Fuente,0,599,ID,16025,0
4783,ID18718,Donald Trump,914,1230,ID,16023,0.743089431
4784,ID18717,Hillary Clinton,160,1230,ID,16023,0.130081301
4785,ID18732,Evan McMullin,114,1230,ID,16023,0.092682927
4786,ID18728,Gary Johnson,25,1230,ID,16023,0.020325203
4787,ID18733,Jill Stein,7,1230,ID,16023,0.005691057
4788,ID18730,Darrell Castle,4,1230,ID,16023,0.003252033
4789,ID18729,Scott Copeland,4,1230,ID,16023,0.003252033
4790,ID18731,Rocky De La Fuente,2,1230,ID,16023,0.001626016
4775,ID18718,Donald Trump,3789,5150,ID,16021,0.735728155
4776,ID18717,Hillary Clinton,933,5150,ID,16021,0.181165049
4777,ID18728,Gary Johnson,161,5150,ID,16021,0.031262136
4778,ID18732,Evan McMullin,121,5150,ID,16021,0.023495146
4779,ID18733,Jill Stein,77,5150,ID,16021,0.014951456
4780,ID18730,Darrell Castle,33,5150,ID,16021,0.006407767
4781,ID18729,Scott Copeland,29,5150,ID,16021,0.005631068
4782,ID18731,Rocky De La Fuente,7,5150,ID,16021,0.001359223
4767,ID18718,Donald Trump,26699,44212,ID,16019,0.603885823
4768,ID18717,Hillary Clinton,8930,44212,ID,16019,0.201981363
4769,ID18732,Evan McMullin,6022,44212,ID,16019,0.136207365
4770,ID18728,Gary Johnson,1634,44212,ID,16019,0.036958292
4771,ID18733,Jill Stein,399,44212,ID,16019,0.009024699
4772,ID18730,Darrell Castle,272,44212,ID,16019,0.006152176
4773,ID18729,Scott Copeland,169,44212,ID,16019,0.003822492
4774,ID18731,Rocky De La Fuente,87,44212,ID,16019,0.001967792
4759,ID18718,Donald Trump,10220,16815,ID,16017,0.607790663
4760,ID18717,Hillary Clinton,5140,16815,ID,16017,0.305679453
4761,ID18728,Gary Johnson,626,16815,ID,16017,0.037228665
4762,ID18733,Jill Stein,347,16815,ID,16017,0.020636337
4763,ID18732,Evan McMullin,310,16815,ID,16017,0.01843592
4764,ID18730,Darrell Castle,82,16815,ID,16017,0.004876598
4765,ID18729,Scott Copeland,59,16815,ID,16017,0.003508772
4766,ID18731,Rocky De La Fuente,31,16815,ID,16017,0.001843592
4751,ID18718,Donald Trump,2673,3812,ID,16015,0.701206716
4752,ID18717,Hillary Clinton,777,3812,ID,16015,0.20383001
4753,ID18728,Gary Johnson,173,3812,ID,16015,0.045383001
4754,ID18732,Evan McMullin,112,3812,ID,16015,0.029380902
4755,ID18733,Jill Stein,35,3812,ID,16015,0.009181532
4756,ID18730,Darrell Castle,22,3812,ID,16015,0.005771249
4757,ID18729,Scott Copeland,13,3812,ID,16015,0.003410283
4758,ID18731,Rocky De La Fuente,7,3812,ID,16015,0.001836306
4743,ID18717,Hillary Clinton,6416,10723,ID,16013,0.598340017
4744,ID18718,Donald Trump,3340,10723,ID,16013,0.311479996
4745,ID18728,Gary Johnson,424,10723,ID,16013,0.039541173
4746,ID18732,Evan McMullin,289,10723,ID,16013,0.026951413
4747,ID18733,Jill Stein,176,10723,ID,16013,0.016413317
4748,ID18730,Darrell Castle,35,10723,ID,16013,0.003264012
4749,ID18729,Scott Copeland,23,10723,ID,16013,0.002144922
4750,ID18731,Rocky De La Fuente,20,10723,ID,16013,0.00186515
4735,ID18718,Donald Trump,10907,16625,ID,16011,0.65606015
4736,ID18717,Hillary Clinton,2924,16625,ID,16011,0.175879699
4737,ID18732,Evan McMullin,2002,16625,ID,16011,0.120421053
4738,ID18728,Gary Johnson,417,16625,ID,16011,0.025082707
4739,ID18730,Darrell Castle,144,16625,ID,16011,0.008661654
4740,ID18733,Jill Stein,124,16625,ID,16011,0.007458647
4741,ID18729,Scott Copeland,73,16625,ID,16011,0.004390977
4742,ID18731,Rocky De La Fuente,34,16625,ID,16011,0.002045113
4727,ID18718,Donald Trump,3101,4192,ID,16009,0.739742366
4728,ID18717,Hillary Clinton,780,4192,ID,16009,0.186068702
4729,ID18728,Gary Johnson,151,4192,ID,16009,0.036020992
4730,ID18732,Evan McMullin,61,4192,ID,16009,0.014551527
4731,ID18733,Jill Stein,42,4192,ID,16009,0.010019084
4732,ID18730,Darrell Castle,30,4192,ID,16009,0.007156489
4733,ID18729,Scott Copeland,17,4192,ID,16009,0.004055344
4734,ID18731,Rocky De La Fuente,10,4192,ID,16009,0.002385496
4719,ID18718,Donald Trump,2203,2928,ID,16007,0.75239071
4720,ID18732,Evan McMullin,366,2928,ID,16007,0.125
4721,ID18717,Hillary Clinton,255,2928,ID,16007,0.087090164
4722,ID18728,Gary Johnson,54,2928,ID,16007,0.018442623
4723,ID18730,Darrell Castle,22,2928,ID,16007,0.007513661
4724,ID18729,Scott Copeland,15,2928,ID,16007,0.005122951
4725,ID18733,Jill Stein,11,2928,ID,16007,0.003756831
4726,ID18731,Rocky De La Fuente,2,2928,ID,16007,0.00068306
4711,ID18718,Donald Trump,17180,33405,ID,16005,0.514294267
4712,ID18717,Hillary Clinton,10342,33405,ID,16005,0.309594372
4713,ID18732,Evan McMullin,3449,33405,ID,16005,0.103248017
4714,ID18728,Gary Johnson,1471,33405,ID,16005,0.044035324
4715,ID18733,Jill Stein,518,33405,ID,16005,0.015506661
4716,ID18730,Darrell Castle,240,33405,ID,16005,0.007184553
4717,ID18729,Scott Copeland,125,33405,ID,16005,0.003741955
4718,ID18731,Rocky De La Fuente,80,33405,ID,16005,0.002394851
4703,ID18718,Donald Trump,1556,2183,ID,16003,0.712780577
4704,ID18717,Hillary Clinton,415,2183,ID,16003,0.19010536
4705,ID18728,Gary Johnson,83,2183,ID,16003,0.038021072
4706,ID18732,Evan McMullin,80,2183,ID,16003,0.036646816
4707,ID18733,Jill Stein,19,2183,ID,16003,0.008703619
4708,ID18730,Darrell Castle,12,2183,ID,16003,0.005497022
4709,ID18729,Scott Copeland,11,2183,ID,16003,0.005038937
4710,ID18731,Rocky De La Fuente,7,2183,ID,16003,0.003206596
4695,ID18718,Donald Trump,93748,195587,ID,16001,0.47931611
4696,ID18717,Hillary Clinton,75676,195587,ID,16001,0.386917331
4697,ID18732,Evan McMullin,11204,195587,ID,16001,0.057283971
4698,ID18728,Gary Johnson,9978,195587,ID,16001,0.051015661
4699,ID18733,Jill Stein,3134,195587,ID,16001,0.01602356
4700,ID18730,Darrell Castle,1017,195587,ID,16001,0.005199732
4701,ID18729,Scott Copeland,481,195587,ID,16001,0.002459264
4702,ID18731,Rocky De La Fuente,349,195587,ID,16001,0.001784372
3682,HI19147,Hillary Clinton,33479,51942,HI,15009,0.64454584
3683,HI19148,Donald Trump,13445,51942,HI,15009,0.258846406
3684,HI19165,Jill Stein,2389,51942,HI,15009,0.045993608
3685,HI19164,Gary Johnson,2035,51942,HI,15009,0.039178314
3686,HI19180,Darrell Castle,594,51942,HI,15009,0.011435832
3677,HI19147,Hillary Clinton,16456,26335,HI,15007,0.624871844
3678,HI19148,Donald Trump,7574,26335,HI,15007,0.287602051
3679,HI19165,Jill Stein,1019,26335,HI,15007,0.038693754
3680,HI19164,Gary Johnson,982,26335,HI,15007,0.037288779
3681,HI19180,Darrell Castle,304,26335,HI,15007,0.011543573
3672,HI19147,Hillary Clinton,175634,285683,HI,15003,0.614786319
3673,HI19148,Donald Trump,90296,285683,HI,15003,0.31607061
3674,HI19164,Gary Johnson,10462,285683,HI,15003,0.03662101
3675,HI19165,Jill Stein,6467,285683,HI,15003,0.022636979
3676,HI19180,Darrell Castle,2824,285683,HI,15003,0.009885082
3667,HI19147,Hillary Clinton,41258,64865,HI,15001,0.636059508
3668,HI19148,Donald Trump,17500,64865,HI,15001,0.269791105
3669,HI19165,Jill Stein,2852,64865,HI,15001,0.043968242
3670,HI19164,Gary Johnson,2470,64865,HI,15001,0.038079087
3671,HI19180,Darrell Castle,785,64865,HI,15001,0.012102058
3659,GA20740,Donald Trump,6144,8266,GA,13321,0.743285749
3660,GA20739,Hillary Clinton,2015,8266,GA,13321,0.243769659
3661,GA20764,Gary Johnson,107,8266,GA,13321,0.012944592
3656,GA20740,Donald Trump,2332,4276,GA,13319,0.545369504
3657,GA20739,Hillary Clinton,1893,4276,GA,13319,0.442703461
3658,GA20764,Gary Johnson,51,4276,GA,13319,0.011927035
3653,GA20740,Donald Trump,2569,4470,GA,13317,0.574720358
3654,GA20739,Hillary Clinton,1844,4470,GA,13317,0.412527964
3655,GA20764,Gary Johnson,57,4470,GA,13317,0.012751678
3650,GA20740,Donald Trump,2096,2973,GA,13315,0.705011773
3651,GA20739,Hillary Clinton,852,2973,GA,13315,0.286579213
3652,GA20764,Gary Johnson,25,2973,GA,13315,0.008409014
3647,GA20740,Donald Trump,21514,30362,GA,13313,0.708583097
3648,GA20739,Hillary Clinton,7925,30362,GA,13313,0.261017061
3649,GA20764,Gary Johnson,923,30362,GA,13313,0.030399842
3644,GA20740,Donald Trump,9751,11771,GA,13311,0.82839181
3645,GA20739,Hillary Clinton,1672,11771,GA,13311,0.142044006
3646,GA20764,Gary Johnson,348,11771,GA,13311,0.029564183
3641,GA20740,Donald Trump,1421,2102,GA,13309,0.676022835
3642,GA20739,Hillary Clinton,646,2102,GA,13309,0.307326356
3643,GA20764,Gary Johnson,35,2102,GA,13309,0.016650809
3638,GA20740,Donald Trump,630,1114,GA,13307,0.565529623
3639,GA20739,Hillary Clinton,471,1114,GA,13307,0.422800718
3640,GA20764,Gary Johnson,13,1114,GA,13307,0.011669659
3635,GA20740,Donald Trump,8147,10376,GA,13305,0.785177332
3636,GA20739,Hillary Clinton,2039,10376,GA,13305,0.19651118
3637,GA20764,Gary Johnson,190,10376,GA,13305,0.018311488
3632,GA20739,Hillary Clinton,4187,8422,GA,13303,0.497150321
3633,GA20740,Donald Trump,4138,8422,GA,13303,0.491332225
3634,GA20764,Gary Johnson,97,8422,GA,13303,0.011517454
3629,GA20739,Hillary Clinton,1313,2332,GA,13301,0.563036021
3630,GA20740,Donald Trump,991,2332,GA,13301,0.424957118
3631,GA20764,Gary Johnson,28,2332,GA,13301,0.012006861
3626,GA20740,Donald Trump,8508,12150,GA,13299,0.700246914
3627,GA20739,Hillary Clinton,3436,12150,GA,13299,0.282798354
3628,GA20764,Gary Johnson,206,12150,GA,13299,0.016954733
3623,GA20740,Donald Trump,31093,40425,GA,13297,0.769152752
3624,GA20739,Hillary Clinton,8279,40425,GA,13297,0.204799011
3625,GA20764,Gary Johnson,1053,40425,GA,13297,0.026048237
3620,GA20740,Donald Trump,18938,23939,GA,13295,0.791094031
3621,GA20739,Hillary Clinton,4213,23939,GA,13295,0.175988972
3622,GA20764,Gary Johnson,788,23939,GA,13295,0.032916997
3617,GA20740,Donald Trump,7288,10924,GA,13293,0.667154888
3618,GA20739,Hillary Clinton,3471,10924,GA,13293,0.317740754
3619,GA20764,Gary Johnson,165,10924,GA,13293,0.015104357
3614,GA20740,Donald Trump,9849,12039,GA,13291,0.818091204
3615,GA20739,Hillary Clinton,1962,12039,GA,13291,0.162970346
3616,GA20764,Gary Johnson,228,12039,GA,13291,0.01893845
3611,GA20740,Donald Trump,2034,4053,GA,13289,0.501850481
3612,GA20739,Hillary Clinton,1970,4053,GA,13289,0.486059709
3613,GA20764,Gary Johnson,49,4053,GA,13289,0.01208981
3608,GA20740,Donald Trump,2094,3390,GA,13287,0.617699115
3609,GA20739,Hillary Clinton,1243,3390,GA,13287,0.366666667
3610,GA20764,Gary Johnson,53,3390,GA,13287,0.015634218
3605,GA20740,Donald Trump,15643,25793,GA,13285,0.606482379
3606,GA20739,Hillary Clinton,9597,25793,GA,13285,0.372077695
3607,GA20764,Gary Johnson,553,25793,GA,13285,0.021439926
3602,GA20740,Donald Trump,1808,2700,GA,13283,0.66962963
3603,GA20739,Hillary Clinton,860,2700,GA,13283,0.318518519
3604,GA20764,Gary Johnson,32,2700,GA,13283,0.011851852
3599,GA20740,Donald Trump,5377,6726,GA,13281,0.799435028
3600,GA20739,Hillary Clinton,1206,6726,GA,13281,0.179304193
3601,GA20764,Gary Johnson,143,6726,GA,13281,0.021260779
3596,GA20740,Donald Trump,6612,9108,GA,13279,0.725955204
3597,GA20739,Hillary Clinton,2338,9108,GA,13279,0.256697409
3598,GA20764,Gary Johnson,158,9108,GA,13279,0.017347387
3593,GA20740,Donald Trump,8680,12796,GA,13277,0.67833698
3594,GA20739,Hillary Clinton,3892,12796,GA,13277,0.304157549
3595,GA20764,Gary Johnson,224,12796,GA,13277,0.01750547
3590,GA20740,Donald Trump,11225,18730,GA,13275,0.599305926
3591,GA20739,Hillary Clinton,7138,18730,GA,13275,0.38109984
3592,GA20764,Gary Johnson,367,18730,GA,13275,0.019594234
3587,GA20739,Hillary Clinton,2267,4179,GA,13273,0.542474276
3588,GA20740,Donald Trump,1872,4179,GA,13273,0.447954056
3589,GA20764,Gary Johnson,40,4179,GA,13273,0.009571668
3584,GA20740,Donald Trump,2449,3794,GA,13271,0.645492884
3585,GA20739,Hillary Clinton,1313,3794,GA,13271,0.346072746
3586,GA20764,Gary Johnson,32,3794,GA,13271,0.00843437
3581,GA20740,Donald Trump,2062,3402,GA,13269,0.606114051
3582,GA20739,Hillary Clinton,1295,3402,GA,13269,0.380658436
3583,GA20764,Gary Johnson,45,3402,GA,13269,0.013227513
3578,GA20740,Donald Trump,5092,6879,GA,13267,0.74022387
3579,GA20739,Hillary Clinton,1678,6879,GA,13267,0.243930804
3580,GA20764,Gary Johnson,109,6879,GA,13267,0.015845326
3575,GA20739,Hillary Clinton,545,897,GA,13265,0.607580825
3576,GA20740,Donald Trump,349,897,GA,13265,0.389074693
3577,GA20764,Gary Johnson,3,897,GA,13265,0.003344482
3572,GA20739,Hillary Clinton,2001,3243,GA,13263,0.617021277
